Platform,,Meta,Meta,Meta,Meta,Meta,Meta,LMS,FFH Sheet,FFH Sheet,Fornula,Fornula,FFH Sheet,Formula,Formula,Formula,Formula,FFH Sheet
Platform,Type,Account,Date,Campaign,Ad Name,Spends,Pannel_Lead,Lead_LMS,FFH,Adm,CPL Pannel,CPL LMS,Invoicing_Var,CAC FFH,CAC Adm,CAC / ARPU,Lead Dup,Total_Var
Google Ads,DSA,Core_Online_DSA,2026-02-13,DSA_Admission_Core_Online_Colleges_Courses,23500139647,44.89,1,1,0,0,45,1,0,-,-,-,0%,0
Google Ads,Brand,EP_Partner_LPU_Online_DFYD,2026-02-13,LPU_Online_Delta,23512571403,1151.16,2,2,2,1,576,1,41968.8,575.58,1151.16,2.74%,0%,55080
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA01_{UG All Colleges V02.1},F_UA01_{UG All Colleges V02}{INT01}_C02,131.31,1,1,0,0,131,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.1,13.76,,,0,0,14,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.4,675.56,3,1,0,0,225,3,0,-,-,-,67%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.1},7.04,,,0,0,7,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.2},2.05,1,1,0,0,2,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.3},887.16,7,8,0,0,127,1,0,-,-,-,-14%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA01_{UG All Colleges V02.1},F_UA01_{UG All Colleges V02}{INT01}_C05,3.17,,,0,0,3,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C04,376.47,3,2,0,0,125,2,0,-,-,-,33%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA01_{UG All Colleges V02.1},F_UA01_{UG All Colleges V02}{INT01}_C06,584.84,9,7,0,0,65,1,0,-,-,-,22%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.4,5.44,,,0,0,5,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.3,0.04,,,0,0,0,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.1,662.89,4,3,1,1,166,1,26031.25,662.89,662.89,2.55%,25%,52062.5
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.2,0.29,,,0,0,0,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C07,94.13,1,,0,0,94,1,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C08,85.33,,,0,0,85,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C06,42.54,2,2,0,0,21,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-14,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.5,16.71,,,0,0,17,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA01_{UG All Colleges V02.1},F_UA01_{UG All Colleges V02}{INT01}_C02,242.68,2,1,0,0,121,2,0,-,-,-,50%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.3,15.52,,,0,0,16,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.4,801.05,7,4,0,0,114,2,0,-,-,-,43%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.1},3.07,,,0,0,3,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.3},869.7,11,5,0,0,79,2,0,-,-,-,55%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.4),201.3,,,0,0,201,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C04,21.49,,,0,0,21,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA01_{UG All Colleges V02.1},F_UA01_{UG All Colleges V02}{INT01}_C06,680.86,10,5,0,0,68,2,0,-,-,-,50%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.4,18.07,,,0,0,18,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.1,798.58,7,3,2,1,114,2,19250,399.29,798.58,4.15%,57%,38500
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C07,588.47,5,3,0,0,118,2,0,-,-,-,40%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C08,83.5,,,0,0,84,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C06,9.48,,,0,0,9,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.5,31.5,,,0,0,32,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-15,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_Amity_MBA_Aryan (INT 02) _C03,103.5,,,0,0,104,,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-14,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,1034.81,15,11,1,1,69,1,4375,1034.81,1034.81,23.65%,27%,26250
Meta Ads,,FaceBook_Degreefyd_B,2026-02-14,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Delhi_NCR_Ad01,402.88,9,3,0,0,45,3,0,-,-,-,67%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-14,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Rest_Ad01,430.78,13,8,0,0,33,2,0,-,-,-,38%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-14,Galgotias_Lead_2026,Galgotias_Leads_2026_P_Ad_01,906.23,18,16,0,0,50,1,0,-,-,-,11%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-14,Online MBA  All  University - SK - 13-02-2026,Online MBA  All  University - SK - 13-02-2026,362.2,,,0,0,362,,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-14,BBA + BCA + MBA + MCA  All  University - SK - 13-02-2026,BBA + BCA + MBA + MCA  All  University - SK - 13-02-2026,986.62,3,3,0,0,329,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-14,Online MBA  All  University - SK - 13-02-2026 Without Detailed targeting,Online MBA  All  University - SK - 13-02-2026 Without Detailed targeting,377.28,3,3,0,0,126,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-15,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,1168.24,24,17,2,1,49,1,8750,584.12,1168.24,13.35%,29%,26250
Meta Ads,,FaceBook_Degreefyd_B,2026-02-15,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Delhi_NCR_Ad01,489.56,8,7,0,0,61,1,0,-,-,-,13%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-15,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Rest_Ad01,503.04,12,10,0,0,42,1,0,-,-,-,17%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-15,Galgotias_Lead_2026,Galgotias_Leads_2026_P_Ad_01,1199.4,22,13,0,0,55,2,0,-,-,-,41%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-15,BBA + BCA + MBA + MCA  All  University - SK - 13-02-2026,BBA + BCA + MBA + MCA  All  University - SK - 13-02-2026,1124.29,8,4,0,0,141,2,0,-,-,-,50%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-15,Online MBA  All  University - SK - 13-02-2026 Without Detailed targeting,Online MBA  All  University - SK - 13-02-2026 Without Detailed targeting,599.04,1,,0,0,599,1,0,-,-,-,100%,0
Google Ads,Brand,Amity_Partner_001,2026-02-14,Partner_Amity_Online_2026,23228113322,4697.61,15,14,0,0,313,1,0,-,-,-,7%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-02-14,Amity_Online_Admission_COS,23492797149,295.74,0,,0,0,296,0,0,-,-,-,0%,0
Google Ads,Brand,EP_CU_Online_DFYD,2026-02-14,CU_Online_Admission_Delta,23502437890,1205.09,5,5,0,0,241,1,0,-,-,-,0%,0
Google Ads,Generic,Degreefyd_Generic_Online_IU,2026-02-14,Search Ads - Online MBA - SK- 13-02-2026,23556131757,79.2,0,,0,0,79,0,0,-,-,-,0%,0
Google Ads,DSA,Core_Online_DSA,2026-02-14,DSA_Admission_Core_Online_Colleges_Courses,23500139647,70.83,1,1,0,0,71,1,0,-,-,-,0%,0
Google Ads,Brand,EP_Partner_LPU_Online_DFYD,2026-02-14,LPU_Online_Delta,23512571403,1193.65,2,2,0,0,597,1,0,-,-,-,0%,0
Google Ads,Brand,EP_Partnere_Shoolini_DFYD,2026-02-14,Shoolini_Online_Delta,23534722448,101.7,0,0,0,0,102,0,0,-,-,-,0%,0
Google Ads,DSA,Degreefyd_Generic_Regular,2026-02-14,DSA_Admission_Online_Distance,23349276370,2351.91,68.67,59,0,0,34,1,0,-,-,-,14%,0
Google Ads,Brand,Amity_Partner_001,2026-02-15,Partner_Amity_Online_2026,23228113322,4700.2,13,10,0,0,362,1,0,-,-,-,23%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-02-15,Amity_Online_Admission_COS,23492797149,987.22,1,1,0,0,987,1,0,-,-,-,0%,0
Google Ads,Brand,EP_CU_Online_DFYD,2026-02-15,CU_Online_Admission_Delta,23502437890,2129.49,6,5,0,0,355,1,0,-,-,-,17%,0
Google Ads,Generic,Degreefyd_Generic_Online_IU,2026-02-15,Search Ads - Online MBA - SK- 13-02-2026,23556131757,88.36,0,,0,0,88,0,0,-,-,-,0%,0
Google Ads,DSA,Core_Online_DSA,2026-02-15,DSA_Admission_Core_Online_Colleges_Courses,23500139647,100.85,1,1,0,0,101,1,0,-,-,-,0%,0
Google Ads,Brand,EP_Partner_LPU_Online_DFYD,2026-02-15,LPU_Online_Delta,23512571403,2995.34,3,2,0,0,998,2,0,-,-,-,33%,0
Google Ads,Brand,EP_Partnere_Shoolini_DFYD,2026-02-15,Shoolini_Online_Delta,23534722448,325.54,1,1,0,0,326,1,0,-,-,-,0%,0
Google Ads,DSA,Degreefyd_Generic_Regular,2026-02-15,DSA_Admission_Online_Distance,23349276370,2010.83,68.33,61,0,0,29,1,0,-,-,-,11%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA01_{UG All Colleges V02.1},F_UA01_{UG All Colleges V02}{INT01}_C02,99.51,2,1,0,0,50,2,0,-,-,-,50%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.1,0.37,,,0,0,0,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.3,23.74,,,0,0,24,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.4,784.45,7,7,1,1,112,1,99750,784.45,784.45,0.79%,0%,99750
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.3},220.65,1,,0,0,221,1,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA01_{UG All Colleges V02.1},F_UA01_{UG All Colleges V02}{INT01}_C05,11.99,,,0,0,12,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.4),805,7,2,0,0,115,4,0,-,-,-,71%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C04,109.42,1,1,0,0,109,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA01_{UG All Colleges V02.1},F_UA01_{UG All Colleges V02}{INT01}_C06,1066.37,13,10,0,0,82,1,0,-,-,-,23%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.4,9.84,,,0,0,10,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.1,203.58,1,1,0,0,204,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C07,261.37,2,2,0,0,131,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C08,152.49,2,2,0,0,76,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C06,60.97,,,0,0,61,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.5,4.34,,,0,0,4,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_Amity_MBA_Aryan (INT 02) _C01,54.62,,,0,0,55,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_Amity_MBA_Aryan (INT 02) _C03,482.48,1,,0,0,482,1,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_Amity_MBA_Aryan (INT 02) _C04,200.97,,,0,0,201,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-16,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_Amity_MBA_Aryan (INT 02) _C02,163.63,,,0,0,164,,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-16,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,1233.63,33,22,3,2,37,2,57750,411.21,616.815,2.14%,33%,78750
Meta Ads,,FaceBook_Degreefyd_B,2026-02-16,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Delhi_NCR_Ad01,482.23,12,9,1,1,40,1,8750,482.23,482.23,5.51%,25%,26250
Meta Ads,,FaceBook_Degreefyd_B,2026-02-16,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Rest_Ad01,498.15,15,12,0,0,33,1,0,-,-,-,20%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-16,Galgotias_Lead_2026,Galgotias_Leads_2026_P_Ad_01,1192.56,21,17,3,2,57,1,66627,397.52,596.28,1.79%,19%,90750
Meta Ads,,FaceBook_Degreefyd_B,2026-02-16,Online MBA  All  University - SK - 13-02-2026 Without Detailed targeting,Online MBA  All  University - SK - 13-02-2026 Without Detailed targeting,240.76,1,1,0,0,241,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-16,BBA + BCA + MBA + MCA  All  University - SK - 13-02-2026,BBA + BCA + MBA + MCA  All  University - SK - 13-02-2026,1201.49,7,4,0,0,172,2,0,-,-,-,43%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-02-16,Amity_Online_Admission_COS,23492797149,449.5,1,1,0,0,450,1,0,-,-,-,0%,0
Google Ads,DSA,Degreefyd_Generic_Regular,2026-02-16,DSA_Admission_Online_Distance,23349276370,2019.27,57,56,1,0,35,1,0,2019.27,-,-,2%,0
Google Ads,DSA,Core_Online_DSA,2026-02-16,DSA_Admission_Core_Online_Colleges_Courses,23500139647,90.04,0,,0,0,90,0,0,-,-,-,0%,0
Google Ads,Brand,EP_Partner_LPU_Online_DFYD,2026-02-16,LPU_Online_Delta,23512571403,1470.61,4,4,1,1,368,1,6525,1470.61,1470.61,22.54%,0%,39150
Google Ads,Brand,EP_CU_Online_DFYD,2026-02-16,CU_Online_Admission_Delta,23502437890,1806.53,2,2,0,0,903,1,0,-,-,-,0%,0
Google Ads,Generic,Degreefyd_Generic_Online_IU,2026-02-16,Search Ads - Online MBA - SK- 13-02-2026,23556131757,147.93,0,,0,0,148,0,0,-,-,-,0%,0
Google Ads,Brand,Amity_Partner_001,2026-02-16,Partner_Amity_Online_2026,23228113322,3462.24,9,8,0,0,385,1,0,-,-,-,11%,0
Google Ads,Brand,EP_Partnere_Shoolini_DFYD,2026-02-16,Shoolini_Online_Delta,23534722448,195.17,0,,0,0,195,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA01_{UG All Colleges V02.1},F_UA01_{UG All Colleges V02}{INT01}_C02,256.13,2,2,0,0,128,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.3,8.85,,,0,0,9,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.4,590.65,9,6,0,0,66,2,0,-,-,-,33%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.3},55.69,,,0,0,56,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA01_{UG All Colleges V02.1},F_UA01_{UG All Colleges V02}{INT01}_C05,3.79,,,0,0,4,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA01_{UG All Colleges V03.1},F_UA01_{UG All Colleges 3.1} {INT 01} {C1.4),1061.8,10,8,0,0,106,1,0,-,-,-,20%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C04,15.49,,,0,0,15,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA01_{UG All Colleges V02.1},F_UA01_{UG All Colleges V02}{INT01}_C06,737.01,9,6,1,1,82,2,7437.5,737.01,737.01,9.91%,33%,51187.5
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C07,143.63,,,0,0,144,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C08,206.43,2,2,0,0,103,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA01_{UG All Colleges Punjab V1},F_UA01_Pun {UG All Colleges V02}{INT01}_C06,3.9,,,0,0,4,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_Amity_MBA_Aryan (INT 02) _C01,0.68,,,0,0,1,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_Amity_MBA_Aryan (INT 02) _C03,1150.07,5,4,0,0,230,1,0,-,-,-,20%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_Amity_MBA_Aryan (INT 02) _C04,19.04,,,0,0,19,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_Amity_MBA_Aryan (INT 02) _C02,3.43,,,0,0,3,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,LAL_UA01_(All Colleges UG) LAL0.1,LAL_UA01_(All Colleges UG)_INT01_C01,460.94,7,3,0,0,66,2,0,-,-,-,57%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,LAL_UA01_(All Colleges UG) LAL0.1,LAL_UA01_(All Colleges UG)_INT01_C02,86.46,,,0,0,86,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-02-17,LAL_UA01_(All Colleges UG) LAL0.1,LAL_UA01_(All Colleges UG)_INT01_C03,96.55,1,,0,0,97,1,0,-,-,-,100%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,1121.38,25,17,1,1,45,1,47250,1121.38,1121.38,2.37%,32%,47250
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,All Multi-Course Meta - SK - 16-02-2026,MBA Course Meta - SK - 16-02-2026,67.77,,,0,0,68,,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,All Multi-Course Meta - SK - 16-02-2026,BA Course Meta - SK - 16-02-2026,0.98,,,0,0,1,,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,Without Target All Multi-Course Meta - SK - 16-02-2026,BBA Course Meta - SK - 16-02-2026,134.11,1,1,0,0,134,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,Without Target All Multi-Course Meta - SK - 16-02-2026,BCA Course Meta - SK - 16-02-2026,86.15,,,0,0,86,,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,Without Target All Multi-Course Meta - SK - 16-02-2026,B.Com Course Meta - SK - 16-02-2026,243.42,1,,0,0,243,1,0,-,-,-,100%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,Without Target All Multi-Course Meta - SK - 16-02-2026,MCA Course Meta - SK - 16-02-2026,40.94,1,,0,0,41,1,0,-,-,-,100%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,Without Target All Multi-Course Meta - SK - 16-02-2026,MBA Course Meta - SK - 16-02-2026,10.54,,,0,0,11,,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,All Multi-Course Meta - SK - 16-02-2026,MCA Course Meta - SK - 16-02-2026,11.2,,,0,0,11,,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Delhi_NCR_Ad01,434.67,7,4,0,0,62,2,0,-,-,-,43%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,All Multi-Course Meta - SK - 16-02-2026,B.Com Course Meta - SK - 16-02-2026,20.5,,,0,0,21,,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,All Multi-Course Meta - SK - 16-02-2026,BCA Course Meta - SK - 16-02-2026,65.4,,,0,0,65,,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,All Multi-Course Meta - SK - 16-02-2026,BBA Course Meta - SK - 16-02-2026,22.17,,1,0,0,22,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,New BBA + BCA + MBA + MCA  All  University - SK - 16-02-2026,New BBA + BCA + MBA + MCA  All  University - SK - 16-02-2026,129.11,,,0,0,129,,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,BBA + BCA + MBA + MCA  All  University - SK - 13-02-2026,BBA + BCA + MBA + MCA  All  University - SK - 13-02-2026,934.16,4,4,0,0,234,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,Galgotias_Lead_2026,Galgotias_Leads_2026_P_Ad_01,1030.21,14,8,1,1,74,2,10000,1030.21,1030.21,10.30%,43%,20000
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Rest_Ad01,409.87,10,4,0,0,41,3,0,-,-,-,60%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-02-17,Without Target All Multi-Course Meta - SK - 16-02-2026,BA Course Meta - SK - 16-02-2026,251.48,3,,0,0,84,3,0,-,-,-,100%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-02-17,Amity_Online_Admission_COS,23492797149,456.62,0,,0,0,457,0,0,-,-,-,0%,0
