Platform,Meta,Meta,Meta,Meta,Meta,Meta,LMS,FFH Sheet,FFH Sheet,Fornula,Fornula,FFH Sheet,Formula,Formula,Formula,Formula
Platform,Account,Date,Campaign,Ad Name,Spends,Pannel_Lead,Lead_LMS,FFH,Adm,CPL Pannel,CPL LMS,Invoicing_Var,CAC FFH,CAC Adm,CAC / ARPU,Lead Dup
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-22,LPU_Online_Alpha,23486436393,2424.43,5,6,1,0,485,404,0,0,-,-,-20%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-22,LPU_Online_Gamma,23486463996,1677.34,8,8,2,0,210,210,0,0,-,-,0%
Google Ads,Core_Online_DSA,2026-04-22,DSA_Lucknow,23748848361,137.47,3,3,0,0,46,46,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-22,CGC_Mohali,23772110522,1179.54,5,6,0,0,236,197,0,0,-,-,-20%
Meta Ads,FaceBook_Degreefyd_B,2026-04-22,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,556.72,4,6,1,1,139,93,14210,0,556.72,3.92%,-50%
Meta Ads,FaceBook_Degreefyd_B,2026-04-22,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,11.56,,,0,0,12,12,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-22,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,442.61,7,8,0,0,63,55,0,0,-,-,-14%
Meta Ads,FaceBook_Degreefyd_B,2026-04-23,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,649.77,3,3,0,0,217,217,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-23,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,19.65,1,1,0,0,20,20,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-23,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,481.37,2,1,0,0,241,481,0,0,-,-,50%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-23,Panjab_Admissions,23736891807,1506.71,25,18,2,0,60,84,0,0,-,-,28%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-23,CGC_Mohali,23772110522,1593.9,10,9,1,0,159,177,0,0,-,-,10%
Google Ads,Degreefyd_Generic_Regular,2026-04-23,DSA_Punjab_Generic_Admission,23292287218,1544.95,16,15,1,0,97,103,0,0,-,-,6%
Google Ads,Degreefyd_Generic_Regular,2026-04-23,DSA_Punjab_Generic_Admission_Colleges,23463111599,4777.1,77.97,62,3,0,61,77,0,0,-,-,20%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-23,LPU_Online_Alpha,23486436393,2415.6,11,12,2,0,220,201,0,0,-,-,-9%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-23,LPU_Online_Gamma,23486463996,2061.12,13,12,1,0,159,172,0,0,-,-,8%
Google Ads,EP_CU_Online_DFYD,2026-04-23,CU_Online_Admission,23470383548,906.78,3,,0,0,302,907,0,0,-,-,100%
Google Ads,EP_CU_Online_DFYD,2026-04-23,CU_Online_Admission_Zeta,23676777747,1316.05,2,3,1,1,658,439,12852,0,1316.05,10.24%,-50%
Google Ads,Core_Online_DSA,2026-04-23,DSA_Lucknow,23748848361,438.32,11,8,0,0,40,55,0,0,-,-,27%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-24,Panjab_Admissions,23736891807,1680.63,23,21,2,1,73,80,14406.77966,0,1680.63,11.67%,9%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-24,CGC_Mohali,23772110522,871.07,8,7,0,0,109,124,0,0,-,-,13%
Google Ads,Degreefyd_Generic_Regular,2026-04-24,DSA_Punjab_Generic_Admission,23292287218,1650.13,23,18,0,0,72,92,0,0,-,-,22%
Google Ads,Degreefyd_Generic_Regular,2026-04-24,DSA_Punjab_Generic_Admission_Colleges,23463111599,4863.19,79.46,64,5,0,61,76,0,0,-,-,19%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-24,LPU_Online_Alpha,23486436393,2928.89,9,9,0,0,325,325,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-24,LPU_Online_Gamma,23486463996,1524.17,9,9,1,1,169,169,15582,0,1524.17,9.78%,0%
Google Ads,EP_CU_Online_DFYD,2026-04-24,CU_Online_Admission,23470383548,1074.19,4,6,2,0,269,179,0,0,-,-,-50%
Google Ads,EP_CU_Online_DFYD,2026-04-24,CU_Online_Admission_Zeta,23676777747,841.14,2,2,0,0,421,421,0,0,-,-,0%
Google Ads,Core_Online_DSA,2026-04-24,DSA_Lucknow,23748848361,456.47,10,9,1,0,46,51,0,0,-,-,10%
Meta Ads,FaceBook_Degreefyd_B,2026-04-24,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,569.85,7,7,2,1,81,81,15484,0,569.85,3.68%,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-24,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,47.37,2,2,0,0,24,24,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-24,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,472.02,9,9,1,1,52,52,6664,0,472.02,7.08%,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-24,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad02,203.2,2,2,0,0,102,102,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-24,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad01,165.79,,9,0,0,166,18,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-25,DSA_Punjab_Generic_Admission,23292287218,1259.87,16.83,16,1,0,75,79,0,0,-,-,5%
Google Ads,Degreefyd_Generic_Regular,2026-04-25,DSA_Punjab_Generic_Admission_Colleges,23463111599,3722.21,59.32,46,4,3,63,81,41076,0,1240.736667,9.06%,22%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-25,LPU_Online_Alpha,23486436393,2741.22,17,16,2,0,161,171,0,0,-,-,6%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-25,LPU_Online_Gamma,23486463996,1994.91,4,3,1,0,499,665,0,0,-,-,25%
Google Ads,EP_CU_Online_DFYD,2026-04-25,CU_Online_Admission,23470383548,857.1,0,,0,0,857,857,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-04-25,CU_Online_Admission_Zeta,23676777747,1253.76,4,4,1,0,313,313,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-25,Panjab_Admissions,23736891807,671.87,9,9,4,2,75,75,23562.77966,0,335.935,2.85%,0%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-25,CGC_Mohali,23772110522,887.1,3.99,4,0,0,222,222,0,0,-,-,0%
Google Ads,Core_Online_DSA,2026-04-25,DSA_Lucknow,23748848361,364.31,12,10,0,0,30,36,0,0,-,-,17%
Meta Ads,FaceBook_Degreefyd_B,2026-04-25,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,523.72,5,6,2,1,105,87,16562,0,523.72,3.16%,-20%
Meta Ads,FaceBook_Degreefyd_B,2026-04-25,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,5.56,,,0,0,6,6,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-25,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,415.5,3,4,2,1,139,104,15582,0,415.5,2.67%,-33%
Meta Ads,FaceBook_Degreefyd_B,2026-04-25,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad02,141.45,3,3,0,0,47,47,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-25,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad01,99.28,2,1,0,0,50,99,0,0,-,-,50%
Meta Ads,FaceBook_Degreefyd_B,2026-04-26,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,659.93,5,5,1,0,132,132,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-26,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,28.12,,,0,0,28,28,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-26,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,459.43,8,8,0,0,57,57,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-26,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad02,197.5,2,2,0,0,99,99,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-26,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad01,125.79,1,1,0,0,126,126,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-26,LPU_University_Punjab_April,LPU_University_Punjab_April_Ad2,45.85,,,0,0,46,46,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-26,LPU_Nest_April,LPU_Nest_April_Ad1,378.32,5,5,0,0,76,76,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-26,LPU_University_Punjab_April,LPU_University_Punjab_April_Ad1,300.99,3,1,0,0,100,301,0,0,-,-,67%
Meta Ads,FaceBook_Degreefyd_B,2026-04-26,CGC_Landran_Punjab_April,CGC_Landran_Punjab_April_Ad2,57,,,0,0,57,57,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-26,CGC_Landran_Punjab_April,CGC_Landran_Punjab_April_Ad1,288.57,3,,0,0,96,289,0,0,-,-,100%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-26,Panjab_Admissions,23736891807,2370.71,31.99,30,3,1,74,79,15582,0,2370.71,15.21%,6%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-26,CGC_Mohali,23772110522,743.37,5,5,1,1,149,149,14406.77966,0,743.37,5.16%,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-26,LPU_Online_Alpha,23486436393,2294.27,6,5,2,0,382,459,0,0,-,-,17%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-26,LPU_Online_Gamma,23486463996,1233.84,3,3,1,0,411,411,0,0,-,-,0%
Google Ads,Core_Online_DSA,2026-04-26,DSA_Lucknow,23748848361,474.99,11,10,0,0,43,47,0,0,-,-,9%
Google Ads,Degreefyd_Generic_Regular,2026-04-26,DSA_Punjab_Generic_Admission,23292287218,1002.59,6.33,6,0,0,158,167,0,0,-,-,5%
Google Ads,Degreefyd_Generic_Regular,2026-04-26,DSA_Punjab_Generic_Admission_Colleges,23463111599,3501.69,62.13,45,3,1,56,78,15582,0,3501.69,22.47%,28%
Google Ads,EP_CU_Online_DFYD,2026-04-26,CU_Online_Admission,23470383548,1687.01,7,6,1,0,241,281,0,0,-,-,14%
Google Ads,EP_CU_Online_DFYD,2026-04-26,CU_Online_Admission_Zeta,23676777747,1693.09,2,3,0,0,847,564,0,0,-,-,-50%
Meta Ads,FaceBook_Degreefyd_B,2026-04-27,LPU_University_Punjab_April,LPU_University_Punjab_April_Ad2,5.35,,,0,0,5,5,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-27,LPU_Nest_April,LPU_Nest_April_Ad1,286.29,,,0,0,286,286,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-27,LPU_University_Punjab_April,LPU_University_Punjab_April_Ad1,346.83,4,4,0,0,87,87,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-27,CGC_Landran_Punjab_April,CGC_Landran_Punjab_April_Ad2,64.55,1,,0,0,65,65,0,0,-,-,100%
Meta Ads,FaceBook_Degreefyd_B,2026-04-27,CGC_Landran_Punjab_April,CGC_Landran_Punjab_April_Ad1,264.01,1,,0,0,264,264,0,0,-,-,100%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-27,Panjab_Admissions,23736891807,1825.05,22.99,21,1,1,79,87,7602,0,1825.05,24.01%,9%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-27,CGC_Mohali,23772110522,729.93,7,5,1,0,104,146,0,0,-,-,29%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-27,LPU_Online_Alpha,23486436393,2038.59,7,7,0,0,291,291,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-27,LPU_Online_Gamma,23486463996,1262.54,2,,1,1,631,1263,14406.77966,0,1262.54,8.76%,100%
Google Ads,Core_Online_DSA,2026-04-27,DSA_Lucknow,23748848361,789.64,13.99,12,0,0,56,66,0,0,-,-,14%
Google Ads,EP_CU_Online_DFYD,2026-04-27,CU_Online_Admission,23470383548,1363.34,4,4,1,1,341,341,7560,0,1363.34,18.03%,0%
Google Ads,EP_CU_Online_DFYD,2026-04-27,CU_Online_Admission_Zeta,23676777747,1062,1,1,0,0,1062,1062,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-27,DSA_Punjab_Generic_Admission,23292287218,1417.37,18.33,13,0,0,77,109,0,0,-,-,29%
Google Ads,Degreefyd_Generic_Regular,2026-04-27,DSA_Punjab_Generic_Admission_Colleges,23463111599,4146.86,65.49,57,5,1,63,73,14406.77966,0,4146.86,28.78%,13%
Google Ads,Degreefyd_Generic_Regular,2026-04-28,DSA_Punjab_Generic_Admission,23292287218,1562.94,26.66,25,1,0,59,63,0,0,-,-,6%
Google Ads,Degreefyd_Generic_Regular,2026-04-28,DSA_Punjab_Generic_Admission_Colleges,23463111599,3904.27,63.82,58,3,1,61,67,6300,0,3904.27,61.97%,9%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-28,LPU_Online_Alpha,23486436393,1717.98,11,9,0,0,156,191,0,0,-,-,18%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-28,LPU_Online_Gamma,23486463996,1839.81,4,3,0,0,460,613,0,0,-,-,25%
Google Ads,Core_Online_DSA,2026-04-28,DSA_Lucknow,23748848361,999.66,21,19,1,0,48,53,0,0,-,-,10%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-28,Panjab_Admissions,23736891807,1450.75,24,23,2,0,60,63,0,0,-,-,4%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-28,CGC_Mohali,23772110522,831.39,4,4,0,0,208,208,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-04-28,CU_Online_Admission,23470383548,1393,2,1,0,0,697,1393,0,0,-,-,50%
Google Ads,EP_CU_Online_DFYD,2026-04-28,CU_Online_Admission_Zeta,23676777747,1014.85,0,0,0,0,1015,1015,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-28,LPU_University_Punjab_April,LPU_University_Punjab_April_Ad2,56.7,1,1,0,0,57,57,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-28,LPU_Nest_April,LPU_Nest_April_Ad1,37.1,1,1,0,0,37,37,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-28,LPU_University_Punjab_April,LPU_University_Punjab_April_Ad1,48.33,,,0,0,48,48,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-28,CGC_Landran_Punjab_April,CGC_Landran_Punjab_April_Ad2,7.66,,,0,0,8,8,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-28,CGC_Landran_Punjab_April,CGC_Landran_Punjab_April_Ad1,50.42,,,0,0,50,50,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-28,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,658.01,7,6,1,0,94,110,0,0,-,-,14%
Meta Ads,FaceBook_Degreefyd_B,2026-04-28,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,11.31,,,0,0,11,11,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-28,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,537.3,6,6,2,1,90,90,5460,0,537.3,9.84%,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-28,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad02,162.75,,,0,0,163,163,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-28,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad01,137.04,1,1,0,0,137,137,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-28,CU_Mohali_Rem,CU_Mohali_Rem_ADG1_Ad02,50.1,1,,0,0,50,50,0,0,-,-,100%
Meta Ads,FaceBook_Degreefyd_B,2026-04-28,CU_Mohali_Rem,CU_Mohali_Rem_ADG1_Ad01,186.81,1,1,1,0,187,187,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-29,DSA_Punjab_Generic_Admission,23292287218,1082.21,15.98,15,1,0,68,72,0,0,-,-,6%
Google Ads,Degreefyd_Generic_Regular,2026-04-29,DSA_Punjab_Generic_Admission_Colleges,23463111599,3812.48,70.12,51,7,1,54,75,7252,0,3812.48,52.57%,27%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-29,Panjab_Admissions,23736891807,2179.39,34.97,34,6,1,62,64,5628,0,2179.39,38.72%,3%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-29,CGC_Mohali,23772110522,644.73,6,5,1,0,107,129,0,0,-,-,17%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-29,LPU_Online_Alpha,23486436393,2266.46,12,12,3,0,189,189,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-29,LPU_Online_Gamma,23486463996,1265.5,3.5,3,1,1,362,422,17500,0,1265.5,7.23%,14%
Google Ads,Core_Online_DSA,2026-04-29,DSA_Lucknow,23748848361,1006.66,25,21,0,0,40,48,0,0,-,-,16%
Google Ads,EP_CU_Online_DFYD,2026-04-29,CU_Online_Admission,23470383548,2127.3,8,7,1,0,266,304,0,0,-,-,13%
Google Ads,EP_CU_Online_DFYD,2026-04-29,CU_Online_Admission_Zeta,23676777747,1151.59,3,3,0,0,384,384,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-29,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,600.63,7,7,1,0,86,86,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-29,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,63,,,0,0,63,63,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-29,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,575.36,11,11,1,0,52,52,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-29,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad02,273.45,4,4,1,0,68,68,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-29,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad01,105.9,1,1,0,0,106,106,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-29,CU_Mohali_Rem,CU_Mohali_Rem_ADG1_Ad02,45.47,,,0,0,45,45,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-29,CU_Mohali_Rem,CU_Mohali_Rem_ADG1_Ad01,330.6,2,2,0,0,165,165,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-29,LPU_Nest_April,LPU_Nest_April_Ad1,370.09,5,5,0,0,74,74,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-29,LPU_University_Punjab_April,LPU_University_Punjab_April_Ad1,302.3,3,3,0,0,101,101,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-29,CGC_Landran_Punjab_April,CGC_Landran_Punjab_April_Ad1,149.91,,,0,0,150,150,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-30,LPU_Online_Alpha,23486436393,3256.67,11,11,1,0,296,296,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-30,LPU_Online_Gamma,23486463996,897.75,2.5,2,0,0,359,449,0,0,-,-,20%
Google Ads,Core_Online_DSA,2026-04-30,DSA_Lucknow,23748848361,999.73,24.98,22,0,0,40,45,0,0,-,-,12%
Google Ads,Degreefyd_Generic_Regular,2026-04-30,DSA_Punjab_Generic_Admission_Colleges,23463111599,5175.22,84.93,73,4,0,61,71,0,0,-,-,14%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-30,Panjab_Admissions,23736891807,2226.94,30.98,27,2,0,72,82,0,0,-,-,13%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-30,CGC_Mohali,23772110522,821.97,6,6,0,0,137,137,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-30,DSA_Punjab_Generic_Admission,23292287218,1681.14,17,15,4,1,99,112,14238,0,1681.14,11.81%,12%
Google Ads,EP_CU_Online_DFYD,2026-04-30,CU_Online_Admission,23470383548,1934.4,7,8,4,2,276,242,22848,0,967.2,8.47%,-14%
Google Ads,EP_CU_Online_DFYD,2026-04-30,CU_Online_Admission_Zeta,23676777747,1011.01,2,2,1,1,506,506,17199,0,1011.01,5.88%,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-30,LPU_Nest_April,LPU_Nest_April_Ad1,244.93,,,0,0,245,245,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-30,LPU_University_Punjab_April,LPU_University_Punjab_April_Ad1,287.23,5,5,0,0,57,57,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-30,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,530.8,4,4,0,0,133,133,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-30,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,15.55,,,0,0,16,16,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-30,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,486.09,3,3,0,0,162,162,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-30,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad02,285.51,1,1,0,0,286,286,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-30,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad01,58.06,2,2,0,0,29,29,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-30,CU_Mohali_Rem,CU_Mohali_Rem_ADG1_Ad01,191.24,5,5,1,0,38,38,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-05-01,Panjab_Admissions,23736891807,2174.67,36.99,33,6,1,59,66,17500,0,2174.67,12.43%,11%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-05-01,CGC_Mohali,23772110522,817.67,10,8,3,0,82,102,0,0,-,-,20%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-05-01,LPU_Online_Alpha,23486436393,4458.76,11,11,1,0,405,405,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-05-01,LPU_Online_Gamma,23486463996,3399.36,16,13,1,0,212,261,0,0,-,-,19%
Google Ads,Core_Online_DSA,2026-05-01,DSA_Lucknow,23748848361,640.49,18,18,0,0,36,36,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-05-01,DSA_Punjab_Generic_Admission,23292287218,1074.03,10.99,8,1,0,98,134,0,0,-,-,27%
Google Ads,Degreefyd_Generic_Regular,2026-05-01,DSA_Punjab_Generic_Admission_Colleges,23463111599,4546.34,76.31,65,4,2,60,70,9912,0,2273.17,45.87%,15%
Google Ads,EP_CU_Online_DFYD,2026-05-01,CU_Online_Admission,23470383548,1391.09,6,4,0,0,232,348,0,0,-,-,33%
Google Ads,EP_CU_Online_DFYD,2026-05-01,CU_Online_Admission_Zeta,23676777747,1184.98,7,6,0,0,169,197,0,0,-,-,14%
Meta Ads,FaceBook_Degreefyd_B,2026-05-01,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,459.13,7,7,0,0,66,66,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-01,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad01,174.6,4,3,0,0,44,58,0,0,-,-,25%
Meta Ads,FaceBook_Degreefyd_B,2026-05-01,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad02,165.92,3,3,1,0,55,55,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-01,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,628.85,2,3,0,0,314,210,0,0,-,-,-50%
Meta Ads,FaceBook_Degreefyd_B,2026-05-01,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,53.24,1,1,0,0,53,53,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-01,CU_Mohali_Rem,CU_Mohali_Rem_ADG1_Ad01,256.82,1,,0,0,257,257,0,0,-,-,100%
Meta Ads,FaceBook_Degreefyd_B,2026-05-01,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,25.8,,,0,0,26,26,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-01,CGC_Landran_UG&PG_SF,CGC_Landran_UG&PG_CR1,193.7,,,0,0,194,194,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-01,CGC_BTECH_REGU_SF,CGC_BTECH_REGU_SF_CR1,6.45,,,0,0,6,6,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-01,CGC_BTECH_REGU_SF,CGC_BTECH_REGU_SF_CR2,1.03,,,0,0,1,1,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-05-02,DSA_Punjab_Generic_Admission,23292287218,1761.06,28.49,23,1,0,62,77,0,0,-,-,19%
Google Ads,Degreefyd_Generic_Regular,2026-05-02,DSA_Punjab_Generic_Admission_Colleges,23463111599,5081.07,80.96,65,1,0,63,78,0,0,-,-,20%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-05-02,Panjab_Admissions,23736891807,1868.98,40.48,34,1,0,46,55,0,0,-,-,16%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-05-02,CGC_Mohali,23772110522,804.97,7,8,1,0,115,101,0,0,-,-,-14%
Google Ads,EP_CU_Online_DFYD,2026-05-02,CU_Online_Admission,23470383548,1031.2,2,2,0,0,516,516,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-05-02,CU_Online_Admission_Zeta,23676777747,808.2,4,4,1,0,202,202,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-05-02,LPU_Online_Alpha,23486436393,4200.13,15.5,15,1,0,271,280,0,0,-,-,3%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-05-02,LPU_Online_Gamma,23486463996,3810.14,12.5,9,2,0,305,423,0,0,-,-,28%
Google Ads,Core_Online_DSA,2026-05-02,DSA_Lucknow,23748848361,600.05,13,12,0,0,46,50,0,0,-,-,8%
Meta Ads,FaceBook_Degreefyd_B,2026-05-02,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,541.55,8,8,1,0,68,68,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-02,CU_Mohali_Rem,CU_Mohali_Rem_ADG1_Ad01,205.9,5,5,1,0,41,41,0,0,-,-,0%
